Gender,Married,Dependents,Education,Self_Employed,Applicant_Income,Coapplicant_Income,Loan_Amount,Term,Credit_History,Area
Male,Yes,0,Graduate,Yes,1016600,0,12200000,360,1,Semiurban
Male,No,0,Graduate,,452300,0,25600000,360,1,Urban
Male,Yes,0,Graduate,No,506200,260000,2800000,360,,Semiurban
Male,Yes,3+,Not Graduate,No,308900,250000,9500000,,1,Urban
Male,No,3+,Graduate,No,356400,0,11000000,360,1,Urban
Male,No,0,Graduate,No,458300,239300,10800000,360,1,Semiurban
Male,No,0,Graduate,No,400000,0,13500000,360,1,Semiurban
Male,Yes,1,Not Graduate,No,378600,0,7200000,360,1,Semiurban
Male,No,0,Graduate,No,760300,0,10200000,360,1,Semiurban
Male,No,1,Graduate,,408300,0,15200000,360,1,Urban
Male,Yes,1,Graduate,No,251300,0,8000000,360,1,Urban
Female,Yes,,Graduate,,750000,380300,14300000,180,0,Urban
Male,No,2,Not Graduate,No,307100,0,10000000,360,1,Urban
Male,No,1,Graduate,No,356400,0,12500000,360,1,Semiurban
Male,No,1,Graduate,No,3200000,0,15200000,360,1,Semiurban
Male,Yes,2,Graduate,No,270800,0,9500000,360,,Urban
Male,Yes,0,Graduate,No,450000,0,46000000,360,1,Semiurban
Male,No,0,Graduate,No,260000,402900,13300000,120,1,Semiurban
Male,Yes,3+,Graduate,No,326800,0,18700000,360,1,Semiurban
Female,Yes,0,Not Graduate,No,760300,0,11000000,360,1,Semiurban
Female,Yes,0,Graduate,Yes,463500,176000,10800000,360,1,Semiurban
Male,No,,Graduate,No,576900,0,12500000,360,1,Semiurban
Female,No,,Graduate,No,265400,0,12000000,360,1,Rural
Male,Yes,2,Graduate,No,583300,0,12200000,360,1,Semiurban
Female,No,0,Graduate,,760000,156000,13200000,360,1,Urban
Female,No,0,Graduate,No,522500,0,46000000,360,1,Rural
Male,Yes,3+,Graduate,No,253900,366400,30000000,360,,Semiurban
Male,Yes,0,Graduate,No,159900,0,8000000,360,,Semiurban
Male,Yes,2,Graduate,No,246300,500000,9500000,360,1,Semiurban
,Yes,0,Graduate,Yes,291700,0,10800000,360,1,Rural
Female,Yes,0,Graduate,No,496000,0,11800000,360,0,Urban
Male,Yes,1,Graduate,No,291700,0,11000000,360,0,Semiurban
Female,Yes,3+,Not Graduate,No,316600,0,9000000,360,1,Urban
Female,Yes,1,Graduate,No,333300,0,15000000,,1,Rural
Female,Yes,1,Graduate,No,223100,402900,12400000,360,1,Rural
Male,No,0,Graduate,No,576900,0,18600000,360,0,Semiurban
Male,No,0,Not Graduate,No,333300,0,15200000,360,1,Rural
Female,No,0,Graduate,No,351000,284500,46000000,300,1,Semiurban
Male,Yes,1,Graduate,No,388100,0,18800000,360,1,Semiurban
Male,No,0,Graduate,No,474200,0,8800000,360,0,Urban
,Yes,0,Graduate,No,616600,0,17000000,360,1,Urban
Male,No,0,Not Graduate,No,333300,0,16500000,360,0,Rural
Male,Yes,1,Graduate,Yes,357100,125000,8300000,360,,Urban
Female,No,0,Graduate,No,114100,0,9000000,360,1,Rural
,Yes,1,Graduate,No,566700,140000,10600000,360,1,Semiurban
Male,Yes,0,Graduate,,316600,0,9300000,360,1,Urban
Male,Yes,1,Graduate,Yes,1217300,266600,12200000,480,1,Urban
Male,Yes,2,Not Graduate,No,433300,0,8400000,,1,Urban
,No,0,Graduate,No,117300,168300,9000000,360,1,Urban
Female,Yes,0,Not Graduate,,277900,0,14500000,360,,Urban
Male,Yes,0,Graduate,No,518000,0,10800000,360,1,Urban
Female,No,0,Graduate,No,425800,71700,13900000,360,1,Rural
Male,No,0,Graduate,No,411600,210800,0,360,1,Semiurban
Male,No,2,Graduate,Yes,463500,82800,10600000,120,1,Urban
Female,No,1,Graduate,No,558300,70000,10600000,360,1,Urban
Female,No,2,Not Graduate,Yes,522500,0,11900000,360,1,Urban
Male,Yes,2,Graduate,No,250000,70900,0,360,1,Semiurban
Female,No,3+,Not Graduate,No,243100,0,7000000,360,1,Rural
Male,Yes,3+,Graduate,No,450000,0,7400000,360,1,Semiurban
,Yes,3+,Graduate,No,650000,0,8000000,360,1,Rural
Male,No,3+,Graduate,No,472000,400000,8000000,360,1,Semiurban
Male,Yes,2,Graduate,No,357900,290000,10000000,360,,Rural
Male,Yes,3+,Graduate,No,210700,0,8000000,360,1,Rural
,Yes,3+,Graduate,No,760000,271700,13800000,360,1,Urban
Male,No,0,Graduate,No,400900,358300,13500000,360,1,Urban
Male,Yes,3+,Graduate,No,277900,402700,15000000,360,1,Rural
Male,Yes,0,Not Graduate,No,971900,0,21400000,84,1,Semiurban
Male,No,2,Graduate,No,350000,0,4900000,360,1,Semiurban
Male,Yes,0,Graduate,,384400,0,12000000,360,0,Semiurban
Male,Yes,0,Graduate,No,350000,0,25600000,360,1,Semiurban
Male,No,0,Graduate,No,170000,162000,15200000,360,1,Rural
Male,No,0,Graduate,No,833400,0,25600000,360,0,Urban
Male,Yes,3+,Not Graduate,Yes,363400,0,9000000,360,1,Urban
Male,Yes,0,Not Graduate,,0,0,12500000,360,1,Semiurban
Male,No,0,Graduate,Yes,318800,269000,15000000,360,1,Urban
Male,No,0,Not Graduate,No,750000,0,5000000,360,1,Urban
Male,No,0,Graduate,No,415800,0,11500000,360,1,Urban
Male,Yes,1,Graduate,No,435800,0,7800000,360,1,Semiurban
Male,Yes,1,Graduate,No,324200,0,11600000,360,1,Urban
Male,Yes,0,Graduate,No,175000,0,14100000,360,1,Semiurban
Male,Yes,0,Graduate,No,210100,0,10000000,360,,Rural
Male,Yes,3+,Graduate,No,1884000,461400,10700000,360,0,Urban
Male,Yes,0,Graduate,No,650000,0,10000000,360,1,Rural
Male,No,0,Graduate,No,760000,75000,9000000,360,1,Urban
Female,Yes,2,Graduate,No,436400,0,29700000,480,1,Rural
Male,Yes,1,Graduate,,215700,233300,18700000,360,0,Semiurban
Male,Yes,0,Graduate,No,250000,0,8000000,180,1,Rural
Female,Yes,0,Graduate,No,1089000,250000,27500000,300,,Semiurban
Male,No,2,Graduate,,566700,284500,11000000,360,1,Urban
Male,No,0,Not Graduate,No,210700,0,12000000,360,1,Rural
Male,Yes,0,Graduate,No,449000,0,11000000,300,1,Semiurban
Male,Yes,,Graduate,No,268700,0,10100000,480,1,Rural
Female,Yes,0,Not Graduate,No,1089000,0,10000000,360,1,Rural
Male,Yes,2,Graduate,No,340000,470000,16500000,180,0,Semiurban
Male,No,0,Not Graduate,No,416700,170700,12200000,360,1,Rural
Female,Yes,0,Graduate,No,425800,0,21400000,360,1,Urban
Male,No,2,Graduate,No,433300,0,15000000,360,1,Rural
Male,Yes,0,Graduate,No,151600,0,10600000,360,0,Rural
Male,No,0,Graduate,No,583300,0,7800000,240,1,Urban
Male,No,3+,Graduate,No,1498700,0,16000000,360,0,Urban
Male,Yes,0,Graduate,No,299500,0,12300000,360,1,Semiurban
Male,No,0,Not Graduate,No,318000,91000,9900000,360,1,Semiurban
Male,No,3+,Graduate,No,426000,521100,7100000,360,1,Urban
Male,No,0,Graduate,No,291800,238200,12500000,360,1,Urban
Male,Yes,0,Graduate,No,870600,0,5500000,360,1,Semiurban
Male,Yes,2,Graduate,No,388100,0,12200000,360,1,Semiurban
Male,No,0,Graduate,No,500000,0,9900000,360,0,Rural
Male,Yes,0,Graduate,Yes,616600,0,10000000,360,0,Semiurban
Male,No,0,Graduate,No,333300,0,4600000,360,1,Urban
Male,Yes,0,Graduate,No,522500,0,12500000,360,1,Semiurban
Male,Yes,0,Graduate,,470000,0,15000000,360,1,Semiurban
Male,No,,Graduate,No,701600,83300,13300000,360,1,Semiurban
Male,Yes,0,Graduate,Yes,274000,470000,18700000,36,,Semiurban
Male,Yes,0,Not Graduate,No,226700,0,12000000,360,1,Semiurban
Male,Yes,2,Graduate,No,787400,298800,7900000,360,,Semiurban
Male,Yes,0,Not Graduate,No,1498700,483100,9000000,360,1,Urban
Male,Yes,0,Graduate,Yes,701600,0,13100000,360,1,Semiurban
Male,Yes,2,Graduate,No,307100,141100,14300000,180,1,Semiurban
Male,No,0,Graduate,No,385400,391600,14800000,360,1,Urban
Male,Yes,2,Graduate,No,474200,209400,13100000,360,1,Urban
Male,No,0,Not Graduate,No,448300,0,17300000,360,1,Rural
Male,Yes,2,Graduate,No,333300,269000,8500000,360,1,Semiurban
Female,No,0,Not Graduate,No,800000,260000,12200000,360,1,Semiurban
Male,Yes,3+,Not Graduate,No,380800,201700,12000000,360,1,Semiurban
Male,No,0,Graduate,No,247800,70900,28000000,360,1,Rural
Male,No,3+,Graduate,No,250000,0,13000000,360,1,Urban
Male,Yes,3+,Graduate,No,117300,0,10000000,360,0,Rural
Female,No,0,Not Graduate,No,266700,0,18000000,360,0,Urban
Male,Yes,0,Graduate,No,215700,0,13900000,360,1,Semiurban
Male,Yes,0,Graduate,,795000,0,9400000,360,1,Urban
Male,No,0,Not Graduate,,1600000,0,14700000,240,1,Urban
,Yes,2,Graduate,No,583300,358300,9000000,360,1,Urban
Male,No,0,Graduate,,307300,0,14700000,360,1,Rural
Male,No,0,Graduate,No,307300,434700,11500000,360,1,Semiurban
Male,Yes,1,Not Graduate,No,750000,0,10900000,360,1,Semiurban
Male,Yes,0,Graduate,No,650000,358300,39000000,350,1,Urban
Male,No,2,Graduate,No,266700,0,14800000,84,1,Urban
Male,Yes,1,Graduate,No,151600,176800,15800000,480,0,Urban
Male,Yes,0,Not Graduate,No,286000,216800,13100000,360,1,Rural
Male,Yes,0,Graduate,Yes,679200,83300,13000000,360,1,Urban
Male,No,0,Graduate,No,376700,260000,11700000,180,1,Rural
Male,Yes,2,Graduate,No,870600,0,21200000,360,1,Semiurban
Female,Yes,1,Graduate,No,376700,307700,12100000,360,1,Urban
Male,Yes,0,Not Graduate,No,301700,0,4000000,360,1,Semiurban
Female,Yes,0,Not Graduate,No,250000,0,9500000,360,1,Urban
Male,Yes,0,Graduate,No,318900,108300,14800000,360,,Urban
Male,Yes,0,Graduate,No,343600,223300,15000000,360,,Urban
Female,No,0,Not Graduate,No,900000,294500,14600000,360,1,Rural
Female,No,3+,Graduate,No,163500,791600,7000000,360,1,Semiurban
Male,Yes,2,Graduate,No,1491100,290000,15000000,360,1,Urban
Female,Yes,3+,Graduate,Yes,378600,0,12200000,360,1,Rural
Male,Yes,2,Not Graduate,No,236200,177700,11800000,360,1,Semiurban
Male,Yes,0,Graduate,No,3200000,201500,12500000,360,1,Semiurban
Female,Yes,0,Not Graduate,No,408200,176000,4900000,360,,Urban
Male,No,2,Graduate,,206600,279200,11900000,480,1,Urban
Male,Yes,1,Graduate,Yes,384400,83300,15000000,360,1,Urban
Male,Yes,2,Graduate,No,313200,0,8700000,360,1,Urban
Male,Yes,0,Graduate,No,474200,335500,7000000,360,1,Urban
Male,No,0,Not Graduate,No,72400,0,11000000,360,1,Semiurban
Male,Yes,3+,Graduate,No,222600,180000,10000000,360,1,Rural
Male,No,0,Not Graduate,No,299500,0,12500000,360,0,Semiurban
Male,Yes,0,Not Graduate,No,452300,428800,9900000,360,1,Urban
Male,Yes,1,Graduate,No,357900,0,28000000,360,1,Semiurban
Male,Yes,2,Graduate,No,394300,0,14800000,360,1,Semiurban
Male,Yes,0,Graduate,No,210100,791600,9400000,360,1,Urban
Male,Yes,0,Graduate,No,679200,0,12800000,360,1,Rural
Male,Yes,0,Graduate,Yes,233300,0,11700000,360,1,Rural
Male,Yes,2,Graduate,No,679400,0,12500000,360,1,Rural
Male,Yes,0,Graduate,Yes,316600,0,12000000,360,0,Semiurban
Male,Yes,0,Not Graduate,,590000,343500,7800000,360,1,Rural
Female,No,0,Graduate,No,151600,0,33600000,360,,Urban
Female,Yes,2,Graduate,No,566700,118400,4000000,240,1,Semiurban
,Yes,0,Graduate,No,266700,0,17700000,360,0,Semiurban
Male,No,0,Graduate,No,333300,196600,10000000,360,1,Urban
Male,No,0,Not Graduate,Yes,179200,0,14000000,360,1,Urban
Male,Yes,0,Graduate,Yes,299500,0,16200000,360,1,Rural
Male,No,,Graduate,No,500000,270800,17600000,180,1,Semiurban
Male,Yes,0,Graduate,No,364300,0,12300000,360,1,Rural
Male,Yes,3+,Graduate,No,324200,0,12500000,360,1,Semiurban
Female,Yes,2,Graduate,Yes,278300,0,17600000,360,1,Urban
Female,Yes,0,Graduate,,357900,0,11000000,360,1,Rural
Female,No,0,Graduate,No,390100,330800,10200000,360,1,Urban
Male,Yes,1,Not Graduate,No,287500,0,6700000,360,1,Rural
Male,No,0,Graduate,Yes,378600,0,8000000,360,1,Urban
Male,No,0,Graduate,No,470900,0,10400000,360,1,Rural
Female,No,1,Not Graduate,No,390100,0,14500000,360,1,Rural
Female,Yes,2,Graduate,Yes,512800,0,18700000,180,1,Rural
Male,Yes,0,Graduate,No,250000,0,10200000,360,1,Semiurban
Female,Yes,2,Not Graduate,No,193700,154200,18700000,360,1,Semiurban
Male,No,,Graduate,No,500000,159400,19200000,360,1,Semiurban
Female,Yes,0,Graduate,No,117300,0,10800000,360,0,Urban
Male,Yes,3+,Graduate,No,341700,0,18500000,360,1,Rural
Male,No,0,Graduate,No,254000,0,15500000,360,1,Rural
Male,Yes,3+,Not Graduate,No,350000,0,12500000,360,0,Rural
Male,Yes,2,Graduate,No,485500,176200,39000000,360,0,Rural
Male,No,0,Graduate,No,413600,292500,13000000,360,1,Rural
Male,Yes,2,Graduate,No,386300,0,19200000,360,1,Rural
Male,Yes,0,Not Graduate,No,413600,391700,16200000,360,0,Semiurban
Male,Yes,2,Graduate,Yes,533300,178800,14800000,360,1,Urban
,Yes,0,Graduate,,394300,0,12000000,360,1,Urban
Male,Yes,3+,Graduate,No,500000,0,15200000,360,1,Semiurban
Male,Yes,,Not Graduate,No,583300,0,13100000,360,1,Rural
Female,Yes,0,Graduate,No,226700,791600,18700000,360,1,Urban
,No,0,Graduate,No,388700,0,9000000,360,1,Urban
Male,Yes,0,Graduate,No,327100,434700,11000000,84,1,Rural
Male,No,3+,Not Graduate,,270800,0,13000000,360,1,Semiurban
Female,Yes,,Graduate,No,285800,170400,13000000,360,1,Urban
Male,No,0,Graduate,,286000,112000,9000000,360,1,Semiurban
Male,Yes,,Graduate,No,240000,141100,19200000,360,1,Urban
Male,Yes,1,Graduate,,241900,0,9000000,360,1,Rural
Male,Yes,3+,Graduate,No,512800,0,21400000,300,1,Urban
Male,Yes,2,Graduate,No,504100,239300,15200000,360,1,Urban
Male,No,3+,Graduate,No,750000,351000,13400000,360,1,Rural
Female,Yes,3+,Graduate,No,291800,400000,2800000,360,0,Semiurban
,Yes,2,Graduate,No,318900,0,4000000,360,1,Semiurban
Male,Yes,2,Graduate,No,511900,0,11000000,360,1,Urban
Male,Yes,2,Graduate,No,500000,0,10200000,360,0,Urban
Male,Yes,1,Graduate,No,760300,0,41200000,360,1,Semiurban
Male,Yes,0,Graduate,No,327100,170700,13500000,360,1,Rural
Male,Yes,0,Graduate,No,277300,0,39000000,360,0,Semiurban
Male,Yes,1,Not Graduate,Yes,474200,0,14600000,360,1,Urban
Male,Yes,1,Not Graduate,No,566700,0,10400000,360,,Rural
Male,Yes,0,Graduate,No,650000,343500,14900000,360,1,Urban
Male,Yes,3+,Graduate,No,390000,0,0,360,1,Semiurban
Male,Yes,0,Graduate,No,350000,0,0,360,1,Urban
Male,No,2,Graduate,No,679400,0,16300000,360,,Urban
Female,No,0,Graduate,,385900,18700,14500000,360,1,Rural
Male,Yes,0,Graduate,No,308300,0,10400000,360,1,Urban
Male,No,0,Graduate,,222600,424600,9900000,360,1,Semiurban
Male,No,0,Graduate,No,251300,0,18500000,360,1,Semiurban
Male,Yes,0,Graduate,No,463500,0,15000000,360,,Semiurban
Female,Yes,2,Not Graduate,No,341700,1398300,28000000,360,1,Urban
Female,No,0,Graduate,Yes,400000,0,10000000,360,1,Urban
Male,Yes,0,Not Graduate,No,224100,0,18700000,360,1,Semiurban
Male,No,0,Graduate,Yes,185000,0,13400000,360,0,Semiurban
Male,No,0,Graduate,No,424600,0,12000000,360,1,Semiurban
Male,No,0,Graduate,No,375400,0,17600000,360,1,Urban
Male,No,0,Graduate,No,616600,228600,10000000,360,0,Urban
Male,Yes,3+,Graduate,,583300,240000,12200000,360,1,Semiurban
Male,Yes,2,Graduate,Yes,408300,0,11800000,360,1,Urban
Male,Yes,0,Graduate,No,234000,275500,9000000,360,1,Semiurban
Male,No,1,Graduate,No,400900,0,12200000,360,1,Semiurban
Male,Yes,0,Graduate,No,266700,176200,16200000,360,1,Semiurban
Male,No,2,Graduate,No,226800,0,10100000,12,0,Urban
Male,No,3+,Graduate,No,247800,237400,9800000,360,1,Rural
Male,Yes,0,Graduate,No,425800,0,9200000,360,1,Rural
Male,Yes,0,Graduate,No,695800,0,18700000,360,1,Rural
Male,No,1,Graduate,No,159600,0,10800000,360,1,Urban
Male,Yes,0,Graduate,No,285800,0,15100000,360,1,Rural
Female,No,0,Graduate,No,159600,0,0,360,0,Urban
Male,No,2,Graduate,No,215700,0,12300000,360,1,Semiurban
Male,Yes,0,Not Graduate,Yes,394300,237400,15300000,360,1,Urban
Male,Yes,0,Graduate,No,301700,0,15000000,360,0,Rural
Male,Yes,2,Not Graduate,No,215700,130000,7600000,360,1,Urban
Male,No,0,Graduate,No,920000,0,5900000,,,Semiurban
Male,Yes,1,Graduate,No,433300,0,12500000,360,1,Urban
Female,No,2,Graduate,No,372900,159400,17000000,360,1,Rural
Male,No,3+,Not Graduate,No,436400,0,11000000,360,1,Rural
Male,Yes,0,Graduate,No,190000,0,10800000,360,1,Semiurban
Male,Yes,2,Graduate,No,250000,0,16500000,360,0,Urban
Male,No,1,Not Graduate,Yes,785900,0,12300000,360,1,Urban
Male,Yes,1,Graduate,No,266700,241700,41200000,360,0,Rural
Male,Yes,3+,Graduate,No,286000,191700,10000000,360,1,Semiurban
Male,No,1,Graduate,No,383500,0,8800000,360,1,Urban
Female,Yes,0,Not Graduate,No,206600,0,15800000,360,1,Rural
Male,No,2,Graduate,,428300,0,12500000,360,,Semiurban
Male,Yes,3+,Graduate,No,260000,353900,11700000,360,,Semiurban
Male,Yes,2,Graduate,No,265400,0,13000000,480,,Urban
Male,Yes,0,Not Graduate,No,472700,108300,18800000,360,1,Urban
Female,No,0,Graduate,No,1089000,0,20000000,360,1,Semiurban
,No,0,Graduate,No,433300,0,18700000,360,1,Semiurban
Male,No,2,Graduate,No,234000,0,6500000,360,1,Urban
Male,Yes,0,Graduate,No,236600,0,8100000,360,1,Semiurban
Female,No,3+,Graduate,No,306600,0,12000000,360,1,Rural
Female,Yes,3+,Graduate,No,426000,458300,19700000,360,1,Rural
Male,Yes,0,Not Graduate,No,511900,261900,7200000,360,1,Rural
Male,Yes,2,Not Graduate,No,385400,335500,12000000,360,,Rural
Male,Yes,2,Graduate,Yes,366600,0,15000000,360,1,Rural
Male,Yes,0,Graduate,Yes,1600000,0,12800000,360,0,Rural
Female,Yes,1,Graduate,No,394300,0,12800000,360,1,Urban
,No,1,Graduate,No,234000,0,14600000,360,1,Urban
Male,Yes,0,Graduate,No,1491100,0,15000000,84,1,Urban
Female,No,0,Graduate,No,318000,0,39000000,360,0,Semiurban
Male,Yes,0,Not Graduate,Yes,415000,0,8400000,360,1,Semiurban
Male,No,1,Not Graduate,No,299500,0,9900000,360,1,Semiurban
Female,Yes,0,Graduate,No,188800,0,13200000,360,1,Semiurban
Male,Yes,0,Not Graduate,Yes,433300,0,10000000,360,1,Rural
Male,Yes,0,Graduate,No,1308300,0,16000000,360,1,Rural
Male,Yes,2,Graduate,,395800,0,23200000,360,1,Rural
Male,Yes,1,Not Graduate,No,394300,0,11900000,360,1,Rural
Male,Yes,0,Graduate,Yes,350000,0,4000000,360,,Semiurban
Male,No,0,Not Graduate,No,210100,371900,11900000,360,1,Rural
Male,Yes,2,Graduate,,635600,158500,0,,0,Rural
Male,Yes,3+,Graduate,Yes,343600,0,7000000,360,0,Urban
Male,No,0,Graduate,No,344500,0,15000000,360,1,Urban
Male,Yes,0,Graduate,No,371900,218300,12500000,360,0,Urban
,Yes,3+,Graduate,Yes,254500,0,13400000,360,1,Rural
Male,Yes,0,Graduate,No,2479700,216800,12500000,180,1,Urban
Male,No,0,Graduate,No,433300,0,7000000,360,1,Rural
Female,Yes,0,Not Graduate,No,151600,299900,18000000,360,1,Urban
Male,Yes,,Graduate,No,566700,127000,12500000,360,1,Semiurban
Male,No,2,Graduate,No,496000,0,13000000,360,1,Urban
Male,Yes,2,Graduate,No,261300,402700,14900000,360,0,Rural
Male,No,2,Not Graduate,Yes,318000,0,18700000,360,1,Semiurban
Female,Yes,2,Not Graduate,No,760300,261900,15000000,360,1,Rural
Male,No,3+,Graduate,No,206600,0,16000000,360,,Semiurban
Male,Yes,1,Graduate,Yes,971900,111000,18100000,360,1,Rural
Male,Yes,2,Graduate,No,378600,0,12200000,360,1,Urban
Male,Yes,2,Graduate,No,312500,138000,15800000,360,1,Semiurban
Male,No,0,Graduate,No,361300,154200,8400000,360,1,Semiurban
Female,Yes,3+,Graduate,No,350000,0,25400000,360,1,Semiurban
Male,No,1,Graduate,No,318600,115200,18000000,240,,Rural
Male,Yes,2,Graduate,No,277300,241600,14200000,360,1,Rural
Male,No,0,Not Graduate,Yes,318900,199800,18700000,360,1,Urban
Male,No,0,Graduate,,394300,0,19700000,360,1,Urban
Male,Yes,0,Graduate,No,1294100,279200,10000000,360,1,Semiurban
Male,No,2,Graduate,No,449000,1398300,11600000,360,1,Urban
Male,No,0,Graduate,,448300,229100,8000000,360,0,Urban
,No,,Graduate,No,315900,199300,8400000,300,1,Urban
Male,Yes,,Not Graduate,,356400,162000,9000000,360,1,Rural
Male,Yes,1,Not Graduate,No,1016600,0,10000000,360,,Semiurban
Female,Yes,1,Graduate,Yes,326800,71700,18500000,360,1,Urban
Male,No,1,Not Graduate,No,318800,160000,10800000,360,1,Rural
Female,Yes,0,Not Graduate,No,335000,0,11600000,360,1,Rural
Male,Yes,2,Graduate,No,307300,241600,4600000,360,1,Urban
Male,Yes,2,Graduate,No,558300,0,8000000,360,1,Semiurban
Male,Yes,1,Graduate,No,344500,380900,6500000,300,1,Semiurban
Male,No,0,Not Graduate,No,518400,0,0,360,1,Semiurban
Female,Yes,1,Not Graduate,No,400900,0,10500000,360,,Semiurban
Male,No,2,Graduate,No,433300,0,9000000,360,1,Urban
Male,Yes,3+,Graduate,No,900000,500000,7800000,360,1,Semiurban
Male,Yes,0,Not Graduate,No,400000,118400,11000000,360,0,Urban
Male,No,0,Graduate,No,566700,199800,12800000,180,1,Urban
Male,Yes,0,Graduate,No,385400,0,10000000,360,1,Semiurban
Male,No,3+,Graduate,No,538400,83300,10800000,360,1,Semiurban
Male,Yes,1,Not Graduate,Yes,416600,1166600,36000000,360,0,Urban
Male,No,3+,Graduate,No,875000,0,11400000,240,0,Urban
Male,Yes,0,Graduate,No,308900,0,10000000,360,1,Semiurban
Male,Yes,0,Graduate,No,562900,0,16500000,360,1,Semiurban
Male,Yes,0,Graduate,,679400,0,25400000,360,1,Urban
Male,Yes,0,Graduate,No,449000,176800,12000000,360,1,Urban
Female,No,0,Graduate,No,341700,218300,13000000,360,1,Semiurban
Male,Yes,1,Graduate,Yes,301500,0,11000000,360,1,Rural
Male,No,2,Graduate,No,201400,0,8100000,480,1,Semiurban
Male,No,0,Graduate,No,701600,0,13000000,360,1,Urban
Male,No,1,Graduate,No,356400,0,4600000,360,1,Rural
Male,Yes,0,Graduate,No,378600,0,30000000,360,1,Rural
Male,No,3+,Graduate,Yes,390100,0,8300000,360,0,Rural
Male,No,3+,Graduate,,250000,0,7900000,360,1,Semiurban
Male,Yes,0,Graduate,No,335000,0,8000000,360,1,Semiurban
Male,Yes,0,Not Graduate,No,307600,372500,10800000,360,1,Rural
Male,Yes,1,Graduate,No,1600000,0,15200000,360,1,Rural
Male,No,,Not Graduate,No,151600,154200,10900000,360,,Rural
,No,0,Graduate,,390100,0,12800000,360,,Semiurban
Male,Yes,3+,Graduate,No,505800,216600,11000000,360,1,Urban
Male,No,0,Graduate,No,463500,0,29700000,360,1,Semiurban
